"","max_depth","gamma","colsample_bytree","min_child_weight","subsample","max_delta_step","eta","tree_method","alpha","lamda","iter","train_rmse_mean","train_rmse_std","test_rmse_mean","test_rmse_std","model"
"15786",12,0.8,1,1,1,5,1,"hist",0.5,10,26,0.1504198,0.000942624294193599,0.1699096,0.00116576869060773,198
"15787",12,0.8,1,1,1,5,1,"hist",0.5,10,27,0.1484458,0.000742968747661507,0.1683046,0.00108696947519327,198
"15788",12,0.8,1,1,1,5,1,"hist",0.5,10,28,0.146473,0.000612832114041766,0.166747,0.000840633094756827,198
"15789",12,0.8,1,1,1,5,1,"hist",0.5,10,29,0.144892,0.000772370118530344,0.1656576,0.000621268895086643,198
"15790",12,0.8,1,1,1,5,1,"hist",0.5,10,30,0.1440468,0.000669512778071228,0.16512,0.00052324449352221,198
"15791",12,0.8,1,1,1,5,1,"hist",0.5,10,31,0.14256,0.00105638553568509,0.1642216,0.000687497083632325,198
"15792",12,0.8,1,1,1,5,1,"hist",0.5,10,32,0.141404,0.00128222665703067,0.1634706,0.000470077695707244,198
"15793",12,0.8,1,1,1,5,1,"hist",0.5,10,33,0.1406024,0.00160755536141133,0.1628974,0.000746047344343987,198
"15794",12,0.8,1,1,1,5,1,"hist",0.5,10,34,0.1400362,0.00153817039368231,0.1624836,0.000712640891331871,198
"15795",12,0.8,1,1,1,5,1,"hist",0.5,10,35,0.1383908,0.00167064890386969,0.1614496,0.000920174027019806,198
"15796",12,0.8,1,1,1,5,1,"hist",0.5,10,36,0.1368706,0.00156256220356132,0.1605428,0.00105068423420214,198
"15797",12,0.8,1,1,1,5,1,"hist",0.5,10,37,0.1356648,0.00167279148730465,0.1598078,0.0012979499836282,198
"15798",12,0.8,1,1,1,5,1,"hist",0.5,10,38,0.1346828,0.00202587081523,0.1592068,0.00158623647669408,198
"15799",12,0.8,1,1,1,5,1,"hist",0.5,10,39,0.1337802,0.00184899598701559,0.1587434,0.00151348532863656,198
"15800",12,0.8,1,1,1,5,1,"hist",0.5,10,40,0.1326166,0.00129438674282496,0.1578644,0.000973014820031409,198
"15801",12,0.8,1,1,1,5,1,"hist",0.5,10,41,0.1317558,0.00152703495703182,0.1573444,0.000994160872293918,198
"15802",12,0.8,1,1,1,5,1,"hist",0.5,10,42,0.1308334,0.00135677921564395,0.1565816,0.000780821003816039,198
"15803",12,0.8,1,1,1,5,1,"hist",0.5,10,43,0.1300852,0.0012705147618179,0.1560498,0.000732629073953378,198
"15804",12,0.8,1,1,1,5,1,"hist",0.5,10,44,0.1293964,0.00147715152912807,0.1557474,0.000690124800305829,198
"15805",12,0.8,1,1,1,5,1,"hist",0.5,10,45,0.1287136,0.0014105269369985,0.1552852,0.000648955899886434,198
"15806",12,0.8,1,1,1,5,1,"hist",0.5,10,46,0.1276302,0.00136317517582977,0.1544696,0.000422973568917303,198
"15807",12,0.8,1,1,1,5,1,"hist",0.5,10,47,0.127059,0.00150733208019941,0.1541348,0.000503132745907219,198
"15808",12,0.8,1,1,1,5,1,"hist",0.5,10,48,0.1264272,0.00155264592228962,0.153872,0.000642976515900342,198
"15809",12,0.8,1,1,1,5,1,"hist",0.5,10,49,0.1258484,0.00132541293188169,0.153398,0.000587960202733094,198
"15810",12,0.8,1,1,1,5,1,"hist",0.5,10,50,0.1251974,0.00118970577875478,0.1529724,0.000680116342987764,198
"15811",12,0.8,1,1,1,5,1,"hist",0.5,10,51,0.124592,0.000921599696181537,0.1525204,0.000602964211209594,198
"15812",12,0.8,1,1,1,5,1,"hist",0.5,10,52,0.1236824,0.000807044633214891,0.1518988,0.000685127842081233,198
"15813",12,0.8,1,1,1,5,1,"hist",0.5,10,53,0.1229034,0.000858408900233354,0.15142,0.000757743756160044,198
"15814",12,0.8,1,1,1,5,1,"hist",0.5,10,54,0.1223428,0.00066563425392642,0.1510828,0.00072130531677068,198
"15815",12,0.8,1,1,1,5,1,"hist",0.5,10,55,0.1215828,0.000430027627018712,0.1506798,0.000701983304644649,198
"15816",12,0.8,1,1,1,5,1,"hist",0.5,10,56,0.121186,0.000538019702240404,0.1504678,0.000697370030904885,198
"15817",12,0.8,1,1,1,5,1,"hist",0.5,10,57,0.1204654,0.000572127118741285,0.1499714,0.000646588462623994,198
"15818",12,0.8,1,1,1,5,1,"hist",0.5,10,58,0.1199114,0.000236603127616782,0.1496202,0.00063618783389664,198
"15819",12,0.8,1,1,1,5,1,"hist",0.5,10,59,0.1192812,0.000198341523637197,0.1492206,0.000611670368747757,198
"15820",12,0.8,1,1,1,5,1,"hist",0.5,10,60,0.1189194,0.000141389674306408,0.149092,0.000722077281180526,198
"15821",12,0.8,1,1,1,5,1,"hist",0.5,10,61,0.1185256,0.000304934484768619,0.1489494,0.000578382088237711,198
"15822",12,0.8,1,1,1,5,1,"hist",0.5,10,62,0.118204,0.00038518307335322,0.148714,0.000615999675324946,198
"15823",12,0.8,1,1,1,5,1,"hist",0.5,10,63,0.1176966,0.000527492028377096,0.1484074,0.000703822307122889,198
"15824",12,0.8,1,1,1,5,1,"hist",0.5,10,64,0.1173718,0.000622102370997526,0.148183,0.000640857862553261,198
"15825",12,0.8,1,1,1,5,1,"hist",0.5,10,65,0.1170206,0.000625342338243704,0.1479758,0.000725386903659903,198
"15826",12,0.8,1,1,1,5,1,"hist",0.5,10,66,0.1168096,0.000703169567032142,0.1478898,0.000752840328359399,198
"15827",12,0.8,1,1,1,5,1,"hist",0.5,10,67,0.1165124,0.000717479644309431,0.147843,0.000778702253751168,198
"15828",12,0.8,1,1,1,5,1,"hist",0.5,10,68,0.1161818,0.000536970166768289,0.1477396,0.000785232347778785,198
"15829",12,0.8,1,1,1,5,1,"hist",0.5,10,69,0.1158926,0.000599157274844704,0.1476304,0.000783051875677884,198
"15830",12,0.8,1,1,1,5,1,"hist",0.5,10,70,0.1155218,0.000503474885171815,0.147407,0.000731301852858054,198
"15831",12,0.8,1,1,1,5,1,"hist",0.5,10,71,0.1152344,0.000418241365719331,0.1472824,0.000725573593786522,198
"15832",12,0.8,1,1,1,5,1,"hist",0.5,10,72,0.1148952,0.000367397005975972,0.1470992,0.000620256527572146,198
"15833",12,0.8,1,1,1,5,1,"hist",0.5,10,73,0.1145226,0.000252758857412118,0.1468498,0.000600860849114896,198
"15834",12,0.8,1,1,1,5,1,"hist",0.5,10,74,0.1142224,0.000302146719326411,0.1466594,0.000654714166643669,198
"15835",12,0.8,1,1,1,5,1,"hist",0.5,10,75,0.1139236,0.000395183805336626,0.146487,0.000551678529578921,198
"15836",12,0.8,1,1,1,5,1,"hist",0.5,10,76,0.113601,0.000526423783659165,0.1463462,0.000553864387733205,198
"15837",12,0.8,1,1,1,5,1,"hist",0.5,10,77,0.1133026,0.000432452818236191,0.1462536,0.000551099845761022,198
"15838",12,0.8,1,1,1,5,1,"hist",0.5,10,78,0.1130334,0.000530682805449276,0.1461336,0.000542955099433316,198
"15839",12,0.8,1,1,1,5,1,"hist",0.5,10,79,0.1127156,0.000548138157766728,0.1459556,0.00062254786160898,198
"15840",12,0.8,1,1,1,5,1,"hist",0.5,10,80,0.1125266,0.000539912437343657,0.1459144,0.000628201751032956,198
"15841",12,0.2,1,1,1,4,1,"hist",1,10,1,0.2550904,0.00051460415855723,0.2583864,0.000886386958382395,199
"15842",12,0.2,1,1,1,4,1,"hist",1,10,2,0.228483,0.00126074977692208,0.23364,0.000728084335777749,199
"15843",12,0.2,1,1,1,4,1,"hist",1,10,3,0.22159,0.00126988314422822,0.227293,0.00106697385160153,199
"15844",12,0.2,1,1,1,4,1,"hist",1,10,4,0.2152228,0.00140120296888352,0.2216726,0.000902579104568711,199
"15845",12,0.2,1,1,1,4,1,"hist",1,10,5,0.208884,0.00187090491474206,0.2160634,0.00238811596033416,199
"15846",12,0.2,1,1,1,4,1,"hist",1,10,6,0.2018066,0.00123672997861066,0.2101976,0.00261037810288039,199
"15847",12,0.2,1,1,1,4,1,"hist",1,10,7,0.1983982,0.00248285137694603,0.2073682,0.00308286466780539,199
"15848",12,0.2,1,1,1,4,1,"hist",1,10,8,0.1941946,0.00383745762712772,0.2039146,0.0037957306332257,199
"15849",12,0.2,1,1,1,4,1,"hist",1,10,9,0.19064,0.00278548329738307,0.2008368,0.00313416785766056,199
"15850",12,0.2,1,1,1,4,1,"hist",1,10,10,0.1884296,0.00256682695949647,0.1988572,0.00300650929817343,199
"15851",12,0.2,1,1,1,4,1,"hist",1,10,11,0.184448,0.00287444568569304,0.195644,0.00284262041081789,199
"15852",12,0.2,1,1,1,4,1,"hist",1,10,12,0.1813888,0.00223674937353311,0.193459,0.00218254456999245,199
"15853",12,0.2,1,1,1,4,1,"hist",1,10,13,0.1786688,0.00277324772784601,0.1914478,0.00165830279502867,199
"15854",12,0.2,1,1,1,4,1,"hist",1,10,14,0.1758936,0.00219083423380297,0.1893214,0.00147809412420036,199
"15855",12,0.2,1,1,1,4,1,"hist",1,10,15,0.172651,0.00266467213743027,0.1868966,0.00183677909395784,199
"15856",12,0.2,1,1,1,4,1,"hist",1,10,16,0.1700636,0.00306155108400901,0.1849224,0.00266792830488544,199
"15857",12,0.2,1,1,1,4,1,"hist",1,10,17,0.166079,0.00355263265762141,0.1820826,0.00257489134528064,199
"15858",12,0.2,1,1,1,4,1,"hist",1,10,18,0.164232,0.00360011505371762,0.18064,0.00237938504660428,199
"15859",12,0.2,1,1,1,4,1,"hist",1,10,19,0.1619918,0.00379439773350141,0.1787332,0.00239895472237404,199
"15860",12,0.2,1,1,1,4,1,"hist",1,10,20,0.1599226,0.00350048125834152,0.1772626,0.00231062109399195,199
"15861",12,0.2,1,1,1,4,1,"hist",1,10,21,0.1580402,0.00325487569040652,0.1757836,0.00181767737511455,199
"15862",12,0.2,1,1,1,4,1,"hist",1,10,22,0.155647,0.00267685763536199,0.1740912,0.00164838895895353,199
"15863",12,0.2,1,1,1,4,1,"hist",1,10,23,0.1537028,0.00290790339591955,0.1726926,0.00169213907229829,199
"15864",12,0.2,1,1,1,4,1,"hist",1,10,24,0.151267,0.0030635094254794,0.1710046,0.00159488138744003,199
"15865",12,0.2,1,1,1,4,1,"hist",1,10,25,0.1496088,0.00295924411970317,0.1698668,0.00176814517503616,199
"15866",12,0.2,1,1,1,4,1,"hist",1,10,26,0.1470184,0.00274756463800256,0.1680954,0.00136680029265383,199
"15867",12,0.2,1,1,1,4,1,"hist",1,10,27,0.1454114,0.00311502530326791,0.167115,0.00148363539995703,199
"15868",12,0.2,1,1,1,4,1,"hist",1,10,28,0.1430704,0.00243289626577102,0.1654872,0.00108937806109598,199
"15869",12,0.2,1,1,1,4,1,"hist",1,10,29,0.1416412,0.00261403270063692,0.164655,0.00116289053655049,199
"15870",12,0.2,1,1,1,4,1,"hist",1,10,30,0.1398538,0.00252764351916943,0.1635738,0.00126127069259625,199
"15871",12,0.2,1,1,1,4,1,"hist",1,10,31,0.1385518,0.00211621533875816,0.1627908,0.000911052885399997,199
"15872",12,0.2,1,1,1,4,1,"hist",1,10,32,0.1373416,0.0021176173969813,0.1620022,0.000640563314588761,199
"15873",12,0.2,1,1,1,4,1,"hist",1,10,33,0.1362336,0.00225992129066489,0.1614896,0.00055852398336932,199
"15874",12,0.2,1,1,1,4,1,"hist",1,10,34,0.135269,0.00230016590706003,0.1608682,0.000638351439259034,199
"15875",12,0.2,1,1,1,4,1,"hist",1,10,35,0.1339456,0.00204247355919269,0.160164,0.000539410048107133,199
"15876",12,0.2,1,1,1,4,1,"hist",1,10,36,0.13258,0.00215480272878888,0.1594372,0.000269610385555497,199
"15877",12,0.2,1,1,1,4,1,"hist",1,10,37,0.1313414,0.0020665074497814,0.158504,0.00038886038625349,199
"15878",12,0.2,1,1,1,4,1,"hist",1,10,38,0.1301424,0.00180369649331638,0.1579088,0.000450801685887967,199
"15879",12,0.2,1,1,1,4,1,"hist",1,10,39,0.1293924,0.00200187308289045,0.157461,0.000500116386458661,199
"15880",12,0.2,1,1,1,4,1,"hist",1,10,40,0.1285044,0.00176895252621479,0.1569808,0.000628614794606253,199
"15881",12,0.2,1,1,1,4,1,"hist",1,10,41,0.1275198,0.00183935917101475,0.1563886,0.00063047112542596,199
"15882",12,0.2,1,1,1,4,1,"hist",1,10,42,0.1267974,0.00195799893769077,0.1559174,0.000773379751479022,199
"15883",12,0.2,1,1,1,4,1,"hist",1,10,43,0.1257692,0.00221356828672718,0.1553376,0.00133962660469141,199
"15884",12,0.2,1,1,1,4,1,"hist",1,10,44,0.1249278,0.00245205411033276,0.1547552,0.00147726022081321,199
"15885",12,0.2,1,1,1,4,1,"hist",1,10,45,0.1239472,0.00235266422593663,0.1541216,0.00163095819689022,199
"15886",12,0.2,1,1,1,4,1,"hist",1,10,46,0.1230398,0.00198023194600994,0.153587,0.00139142272512802,199
"15887",12,0.2,1,1,1,4,1,"hist",1,10,47,0.1220672,0.00185610790634567,0.1528976,0.00128632291435591,199
"15888",12,0.2,1,1,1,4,1,"hist",1,10,48,0.1215666,0.00179778804089889,0.1526834,0.00122057012907931,199
"15889",12,0.2,1,1,1,4,1,"hist",1,10,49,0.1206508,0.00145135817770801,0.1523198,0.00136153580929743,199
"15890",12,0.2,1,1,1,4,1,"hist",1,10,50,0.1196078,0.00117941042898531,0.1517544,0.00135548347094175,199
"15891",12,0.2,1,1,1,4,1,"hist",1,10,51,0.1185806,0.00131143472578716,0.1511526,0.00140185585564344,199
"15892",12,0.2,1,1,1,4,1,"hist",1,10,52,0.1175764,0.00132232501299754,0.1506784,0.00153860074093401,199
"15893",12,0.2,1,1,1,4,1,"hist",1,10,53,0.1168404,0.00147722450561851,0.1503866,0.00151937337083336,199
"15894",12,0.2,1,1,1,4,1,"hist",1,10,54,0.1160826,0.0016296481338004,0.1499516,0.00122160723639052,199
"15895",12,0.2,1,1,1,4,1,"hist",1,10,55,0.1152284,0.00168629790962389,0.1493794,0.00117610758011306,199
"15896",12,0.2,1,1,1,4,1,"hist",1,10,56,0.114549,0.00171013870782443,0.1491052,0.00123129336877914,199
"15897",12,0.2,1,1,1,4,1,"hist",1,10,57,0.1136898,0.0016675829694497,0.1486308,0.00128919857275705,199
"15898",12,0.2,1,1,1,4,1,"hist",1,10,58,0.1128564,0.00136845849041845,0.1482716,0.00128203566253055,199
"15899",12,0.2,1,1,1,4,1,"hist",1,10,59,0.1123032,0.00147360610747935,0.1479734,0.00130945738380378,199
"15900",12,0.2,1,1,1,4,1,"hist",1,10,60,0.1118922,0.00152380607690153,0.147657,0.0012812064626732,199
"15901",12,0.2,1,1,1,4,1,"hist",1,10,61,0.1113366,0.00143414414896187,0.1473382,0.00123836333925077,199
"15902",12,0.2,1,1,1,4,1,"hist",1,10,62,0.110917,0.00120106003180474,0.147097,0.00126511833438479,199
"15903",12,0.2,1,1,1,4,1,"hist",1,10,63,0.1104704,0.00131157319277338,0.1468354,0.00135571436519703,199
"15904",12,0.2,1,1,1,4,1,"hist",1,10,64,0.1099788,0.0012081035386091,0.1465504,0.00128219867415285,199
"15905",12,0.2,1,1,1,4,1,"hist",1,10,65,0.1095912,0.00127145324727237,0.1464478,0.00126513752612246,199
"15906",12,0.2,1,1,1,4,1,"hist",1,10,66,0.1089712,0.00132602962259537,0.1461496,0.00134854434113346,199
"15907",12,0.2,1,1,1,4,1,"hist",1,10,67,0.1085016,0.00115959727491835,0.1459318,0.00141734108809255,199
"15908",12,0.2,1,1,1,4,1,"hist",1,10,68,0.107817,0.00130068028354479,0.1456592,0.00145584990984533,199
"15909",12,0.2,1,1,1,4,1,"hist",1,10,69,0.1072734,0.00124635911357854,0.1453954,0.00149656614955584,199
"15910",12,0.2,1,1,1,4,1,"hist",1,10,70,0.1068402,0.00118091174945444,0.1453924,0.00148581837382534,199
"15911",12,0.2,1,1,1,4,1,"hist",1,10,71,0.1065574,0.00119520819943649,0.1451608,0.00154409214750771,199
"15912",12,0.2,1,1,1,4,1,"hist",1,10,72,0.1063434,0.00119997276635752,0.1450694,0.0014942062240544,199
"15913",12,0.2,1,1,1,4,1,"hist",1,10,73,0.1058736,0.00122938709933021,0.1448554,0.0014915883614456,199
"15914",12,0.2,1,1,1,4,1,"hist",1,10,74,0.105552,0.00123938162000297,0.1447038,0.00156750851991331,199
"15915",12,0.2,1,1,1,4,1,"hist",1,10,75,0.1049648,0.00110264525573803,0.1444988,0.00151513687830434,199
"15916",12,0.2,1,1,1,4,1,"hist",1,10,76,0.1044548,0.000959175562657748,0.1443852,0.00148958925882403,199
"15917",12,0.2,1,1,1,4,1,"hist",1,10,77,0.1039656,0.000940929880491019,0.1441608,0.00138181625406569,199
"15918",12,0.2,1,1,1,4,1,"hist",1,10,78,0.1035534,0.00102684557748472,0.1439758,0.0013376044856396,199
"15919",12,0.2,1,1,1,4,1,"hist",1,10,79,0.1032676,0.00113327888888872,0.1438604,0.00136927420190343,199
"15920",12,0.2,1,1,1,4,1,"hist",1,10,80,0.1029238,0.00118211241428238,0.143748,0.00136252662359478,199
"15921",12,0.5,1,1,1,4,1,"hist",1,10,1,0.254961,0.000472661824141592,0.258122,0.000283112698398366,200
"15922",12,0.5,1,1,1,4,1,"hist",1,10,2,0.2290166,0.000921973231717075,0.233906,0.000343527000394617,200
"15923",12,0.5,1,1,1,4,1,"hist",1,10,3,0.220782,0.000835529293320487,0.2264376,0.000433374018605285,200
"15924",12,0.5,1,1,1,4,1,"hist",1,10,4,0.2153486,0.00165331686013341,0.2214548,0.00146717570863125,200
"15925",12,0.5,1,1,1,4,1,"hist",1,10,5,0.2076606,0.00216651338329691,0.2149442,0.0023462250019978,200
"15926",12,0.5,1,1,1,4,1,"hist",1,10,6,0.204105,0.00179301600661878,0.2119406,0.00216126153900814,200
"15927",12,0.5,1,1,1,4,1,"hist",1,10,7,0.199693,0.00250767358322375,0.2081466,0.00170434064670381,200
"15928",12,0.5,1,1,1,4,1,"hist",1,10,8,0.1950272,0.00399319693478722,0.2043462,0.00283879392700384,200
"15929",12,0.5,1,1,1,4,1,"hist",1,10,9,0.1915326,0.00449543718007478,0.201294,0.00337779407305998,200
"15930",12,0.5,1,1,1,4,1,"hist",1,10,10,0.1876504,0.00405353739837186,0.198285,0.00300097057633011,200
"15931",12,0.5,1,1,1,4,1,"hist",1,10,11,0.1849728,0.00352216430054119,0.195906,0.00244457251886698,200
"15932",12,0.5,1,1,1,4,1,"hist",1,10,12,0.1804522,0.00289235505427559,0.1924976,0.00147718591923773,200
"15933",12,0.5,1,1,1,4,1,"hist",1,10,13,0.176932,0.0035409744421556,0.189593,0.00234924370809065,200
"15934",12,0.5,1,1,1,4,1,"hist",1,10,14,0.175013,0.00410968796869075,0.1883724,0.00280940040578097,200
"15935",12,0.5,1,1,1,4,1,"hist",1,10,15,0.1718798,0.00384323823877766,0.1860792,0.00306604307862747,200
"15936",12,0.5,1,1,1,4,1,"hist",1,10,16,0.1693578,0.00357483087152341,0.1841146,0.0028607634365669,200
"15937",12,0.5,1,1,1,4,1,"hist",1,10,17,0.1665476,0.0034988377841797,0.1819034,0.00246780838802469,200
"15938",12,0.5,1,1,1,4,1,"hist",1,10,18,0.163859,0.00318937667891408,0.1797846,0.00229106600516057,200
"15939",12,0.5,1,1,1,4,1,"hist",1,10,19,0.1612798,0.00380093848411164,0.1780134,0.00241243964484132,200
"15940",12,0.5,1,1,1,4,1,"hist",1,10,20,0.159721,0.0033041355299077,0.17688,0.00202718159028705,200
"15941",12,0.5,1,1,1,4,1,"hist",1,10,21,0.1581786,0.00329457527459915,0.175655,0.00221367052652359,200
"15942",12,0.5,1,1,1,4,1,"hist",1,10,22,0.1551008,0.00223053225934923,0.173597,0.00126525017289144,200
"15943",12,0.5,1,1,1,4,1,"hist",1,10,23,0.1530026,0.00247930301496242,0.1721248,0.0015010971187772,200
"15944",12,0.5,1,1,1,4,1,"hist",1,10,24,0.151082,0.00235908414432466,0.170519,0.00139391420108915,200
"15945",12,0.5,1,1,1,4,1,"hist",1,10,25,0.148883,0.00204431690302643,0.1692146,0.00117812369469639,200
"15946",12,0.5,1,1,1,4,1,"hist",1,10,26,0.1475162,0.00193487233687518,0.1683074,0.000844322118627051,200
"15947",12,0.5,1,1,1,4,1,"hist",1,10,27,0.146298,0.00218566539067719,0.1673376,0.000935649849034129,200
"15948",12,0.5,1,1,1,4,1,"hist",1,10,28,0.1445388,0.00225872365728901,0.1662392,0.00103625236308429,200
"15949",12,0.5,1,1,1,4,1,"hist",1,10,29,0.1433128,0.00204546624513907,0.1653882,0.00107417957530568,200
"15950",12,0.5,1,1,1,4,1,"hist",1,10,30,0.141979,0.00222844268492662,0.164702,0.00121643659925429,200
"15951",12,0.5,1,1,1,4,1,"hist",1,10,31,0.1406276,0.00214576425545762,0.163709,0.00134992459048656,200
"15952",12,0.5,1,1,1,4,1,"hist",1,10,32,0.1391308,0.00149204536124016,0.1626968,0.000841712159825544,200
"15953",12,0.5,1,1,1,4,1,"hist",1,10,33,0.1376552,0.00113795648422866,0.1616674,0.000458844461658554,200
"15954",12,0.5,1,1,1,4,1,"hist",1,10,34,0.1367278,0.00128700293705867,0.1609524,0.00068169101505289,200
"15955",12,0.5,1,1,1,4,1,"hist",1,10,35,0.1353332,0.000775755734752148,0.1601898,0.00079447930117833,200
"15956",12,0.5,1,1,1,4,1,"hist",1,10,36,0.134188,0.00109556688522361,0.1594434,0.00095152395661011,200
"15957",12,0.5,1,1,1,4,1,"hist",1,10,37,0.1332692,0.00141919997181424,0.1588354,0.000960468968784848,200
"15958",12,0.5,1,1,1,4,1,"hist",1,10,38,0.132363,0.00160013686914465,0.1581678,0.000928435544343695,200
"15959",12,0.5,1,1,1,4,1,"hist",1,10,39,0.1317218,0.00178235904351511,0.15784,0.00101019245691001,200
"15960",12,0.5,1,1,1,4,1,"hist",1,10,40,0.1308514,0.00170639135018802,0.157405,0.00108961791468451,200
"15961",12,0.5,1,1,1,4,1,"hist",1,10,41,0.1296198,0.00149699678022303,0.1567696,0.00131577545196541,200
"15962",12,0.5,1,1,1,4,1,"hist",1,10,42,0.128527,0.00126505841762351,0.156073,0.00123047681814924,200
"15963",12,0.5,1,1,1,4,1,"hist",1,10,43,0.1274872,0.00119939391360912,0.15545,0.00126244793951914,200
"15964",12,0.5,1,1,1,4,1,"hist",1,10,44,0.1266428,0.00131751772663746,0.1548748,0.0011488494070148,200
"15965",12,0.5,1,1,1,4,1,"hist",1,10,45,0.125933,0.00116925018708527,0.1545168,0.00126556159865785,200
"15966",12,0.5,1,1,1,4,1,"hist",1,10,46,0.1252932,0.000929428942953678,0.1541644,0.00116601485410697,200
"15967",12,0.5,1,1,1,4,1,"hist",1,10,47,0.1247446,0.000978883568152715,0.153897,0.00108920760188264,200
"15968",12,0.5,1,1,1,4,1,"hist",1,10,48,0.1242356,0.000915138153503903,0.1535002,0.00107050276038928,200
"15969",12,0.5,1,1,1,4,1,"hist",1,10,49,0.1236662,0.000690470680042341,0.1531676,0.000860113155343974,200
"15970",12,0.5,1,1,1,4,1,"hist",1,10,50,0.1230188,0.000553153287976713,0.1527698,0.000783721736331122,200
"15971",12,0.5,1,1,1,4,1,"hist",1,10,51,0.1224042,0.000524170735542143,0.1523644,0.000723104584412431,200
"15972",12,0.5,1,1,1,4,1,"hist",1,10,52,0.1217952,0.000659650634804546,0.1520038,0.000773688671236653,200
"15973",12,0.5,1,1,1,4,1,"hist",1,10,53,0.120914,0.000552905416867049,0.151438,0.000823395166370814,200
"15974",12,0.5,1,1,1,4,1,"hist",1,10,54,0.1204352,0.000483953468837106,0.1512208,0.000781363014227975,200
"15975",12,0.5,1,1,1,4,1,"hist",1,10,55,0.119962,0.000332764781789433,0.1509648,0.000625698138081179,200
"15976",12,0.5,1,1,1,4,1,"hist",1,10,56,0.119514,0.000588319301061765,0.150619,0.000679115306850814,200
"15977",12,0.5,1,1,1,4,1,"hist",1,10,57,0.118989,0.000512931964300326,0.150315,0.000599247194403034,200
"15978",12,0.5,1,1,1,4,1,"hist",1,10,58,0.118429,0.000641997507784701,0.150102,0.000519792266198138,200
"15979",12,0.5,1,1,1,4,1,"hist",1,10,59,0.1177914,0.000694995424446647,0.149678,0.000317020504068747,200
"15980",12,0.5,1,1,1,4,1,"hist",1,10,60,0.1173044,0.00069006046111938,0.1494198,0.000333082212076517,200
"15981",12,0.5,1,1,1,4,1,"hist",1,10,61,0.116913,0.00073340929909462,0.1492362,0.000323461527859178,200
"15982",12,0.5,1,1,1,4,1,"hist",1,10,62,0.1163196,0.000756336856170243,0.1490276,0.00028389970059457,200
"15983",12,0.5,1,1,1,4,1,"hist",1,10,63,0.115917,0.000895098206902359,0.148795,0.000320098734769466,200
"15984",12,0.5,1,1,1,4,1,"hist",1,10,64,0.1154372,0.000952772039891556,0.1486366,0.000305356578442306,200
"15985",12,0.5,1,1,1,4,1,"hist",1,10,65,0.1148912,0.000902947041636794,0.1483132,0.000165879956594593,200
"15986",12,0.5,1,1,1,4,1,"hist",1,10,66,0.114261,0.000730131768929135,0.1479498,0.000208914719450791,200
"15987",12,0.5,1,1,1,4,1,"hist",1,10,67,0.113844,0.000745636908957187,0.1477988,0.000239847785051739,200
"15988",12,0.5,1,1,1,4,1,"hist",1,10,68,0.1135382,0.000661808854578713,0.147634,0.000182687711692688,200
"15989",12,0.5,1,1,1,4,1,"hist",1,10,69,0.1131164,0.000626282236693929,0.1474446,0.000159622805384562,200
"15990",12,0.5,1,1,1,4,1,"hist",1,10,70,0.112616,0.000569431646469885,0.1472054,0.000238011428289876,200
"15991",12,0.5,1,1,1,4,1,"hist",1,10,71,0.112302,0.000547144953372747,0.1470416,0.000238532681203253,200
"15992",12,0.5,1,1,1,4,1,"hist",1,10,72,0.1118568,0.000617514177976614,0.1467658,0.000228145041588762,200
"15993",12,0.5,1,1,1,4,1,"hist",1,10,73,0.1114048,0.000622192703267866,0.1465048,0.000254623958031331,200
"15994",12,0.5,1,1,1,4,1,"hist",1,10,74,0.1109274,0.000834220738174684,0.1462774,0.000316130732449397,200
"15995",12,0.5,1,1,1,4,1,"hist",1,10,75,0.110646,0.000941323111371351,0.1461,0.000360650523352515,200
"15996",12,0.5,1,1,1,4,1,"hist",1,10,76,0.1104322,0.000898042627051901,0.1459802,0.000285920548396049,200
"15997",12,0.5,1,1,1,4,1,"hist",1,10,77,0.1102444,0.000841432730526744,0.14585,0.000207463731769982,200
"15998",12,0.5,1,1,1,4,1,"hist",1,10,78,0.1098098,0.000786719111246777,0.1455506,0.000124660498946593,200
"15999",12,0.5,1,1,1,4,1,"hist",1,10,79,0.1093904,0.000828340413115526,0.145426,0.0000667502808987644,200
"16000",12,0.5,1,1,1,4,1,"hist",1,10,80,0.1090388,0.000802205809003552,0.1451986,0.000135375921052099,200
"16001",12,0.8,1,1,1,4,1,"hist",1,10,1,0.2550998,0.000280732897979659,0.2583556,0.000222793716231333,201
"16002",12,0.8,1,1,1,4,1,"hist",1,10,2,0.2287214,0.000654708973518654,0.2337846,0.000673597387163668,201
"16003",12,0.8,1,1,1,4,1,"hist",1,10,3,0.220535,0.000787755545838375,0.2261528,0.000832962760274116,201
"16004",12,0.8,1,1,1,4,1,"hist",1,10,4,0.2144078,0.00192468411953522,0.2207258,0.00159675087599763,201
"16005",12,0.8,1,1,1,4,1,"hist",1,10,5,0.208944,0.00138523239927735,0.2163788,0.00166929582758531,201
"16006",12,0.8,1,1,1,4,1,"hist",1,10,6,0.2049682,0.00152653639327482,0.2127088,0.00148917365004753,201
"16007",12,0.8,1,1,1,4,1,"hist",1,10,7,0.2008222,0.00258178708649589,0.2091128,0.00275352649524298,201
"16008",12,0.8,1,1,1,4,1,"hist",1,10,8,0.1966292,0.00283797888646043,0.2053368,0.00266343578109196,201
"16009",12,0.8,1,1,1,4,1,"hist",1,10,9,0.1920206,0.00114949286209303,0.2015884,0.00112143080036138,201
