"","max_depth","gamma","colsample_bytree","min_child_weight","subsample","max_delta_step","eta","tree_method","iter","train_rmse_mean","train_rmse_std","test_rmse_mean","test_rmse_std"
"8220",14,0,1,64,1,0,1,"hist",60,0.1682968,0.00166475384366613,0.1838424,0.00209955810588783
"8221",14,0,1,64,1,0,1,"hist",61,0.1677976,0.00166072967095762,0.183535,0.00208497472406702
"8222",14,0,1,64,1,0,1,"hist",62,0.1671832,0.00136330926792133,0.183038,0.00188051397229621
"8223",14,0,1,64,1,0,1,"hist",63,0.166673,0.00135213623573985,0.18276,0.00188473828421828
"8224",14,0,1,64,1,0,1,"hist",64,0.166236,0.00145571796719167,0.1824204,0.0019310334642365
"8225",14,0,1,64,1,0,1,"hist",65,0.1657368,0.00147768973739621,0.1821392,0.00186655505142513
"8226",14,0,1,64,1,0,1,"hist",66,0.1651438,0.00131465241033392,0.1816494,0.0018166000770696
"8227",14,0,1,64,1,0,1,"hist",67,0.1647114,0.00136113476187954,0.1813072,0.00182610080773128
"8228",14,0,1,64,1,0,1,"hist",68,0.1642404,0.0013422972249083,0.1810094,0.00176211334482344
"8229",14,0,1,64,1,0,1,"hist",69,0.1635278,0.00120869804335077,0.1804982,0.00173243036223626
"8230",14,0,1,64,1,0,1,"hist",70,0.1630574,0.00117275531975014,0.180223,0.00163946125297406
"8231",14,0,1,64,1,0,1,"hist",71,0.1626842,0.00126877254068686,0.1799432,0.00174079388785775
"8232",14,0,1,64,1,0,1,"hist",72,0.162107,0.00123765536398363,0.1795152,0.00175188953989646
"8233",14,0,1,64,1,0,1,"hist",73,0.1616996,0.00122708966257525,0.1792014,0.00183971819581305
"8234",14,0,1,64,1,0,1,"hist",74,0.1613326,0.0012781695662173,0.1789822,0.00190525729495905
"8235",14,0,1,64,1,0,1,"hist",75,0.1609614,0.00126346200575925,0.178735,0.00187257864988448
"8236",14,0,1,64,1,0,1,"hist",76,0.1606474,0.00122862208998563,0.1785756,0.00183288936927592
"8237",14,0,1,64,1,0,1,"hist",77,0.1603858,0.00128821324321704,0.1783692,0.00185522595928405
"8238",14,0,1,64,1,0,1,"hist",78,0.1600528,0.00125627758079317,0.1781242,0.00180627543857613
"8239",14,0,1,64,1,0,1,"hist",79,0.1596354,0.00108720128771395,0.1779254,0.00167226512252051
"8240",14,0,1,64,1,0,1,"hist",80,0.1592958,0.00120766806698034,0.1777364,0.00168144254734075
"8241",15,0,1,64,1,0,1,"hist",1,0.2633398,0.000271607363659427,0.265473,0.000677075475842413
"8242",15,0,1,64,1,0,1,"hist",2,0.2388582,0.000496822865820346,0.2422216,0.00118821758949951
"8243",15,0,1,64,1,0,1,"hist",3,0.231685,0.000575606462786212,0.2355364,0.00112324611728534
"8244",15,0,1,64,1,0,1,"hist",4,0.2276632,0.000824255882596562,0.2317112,0.000584310328507108
"8245",15,0,1,64,1,0,1,"hist",5,0.2238284,0.00114891437452467,0.228246,0.00102062510257185
"8246",15,0,1,64,1,0,1,"hist",6,0.220771,0.00141219177167982,0.2257988,0.00123710717401493
"8247",15,0,1,64,1,0,1,"hist",7,0.218575,0.0017534947961141,0.2238916,0.00153210098883775
"8248",15,0,1,64,1,0,1,"hist",8,0.2162582,0.00198560070507786,0.2218016,0.00197562563255317
"8249",15,0,1,64,1,0,1,"hist",9,0.2137504,0.00239195331058048,0.2196396,0.00225538578518287
"8250",15,0,1,64,1,0,1,"hist",10,0.2112526,0.00163807357587959,0.2176016,0.00173703489889891
"8251",15,0,1,64,1,0,1,"hist",11,0.2086958,0.00190034264278631,0.2154928,0.00196335237794724
"8252",15,0,1,64,1,0,1,"hist",12,0.2069168,0.00187796372701831,0.214043,0.00206332130314317
"8253",15,0,1,64,1,0,1,"hist",13,0.2051108,0.00234318666776626,0.2125576,0.00221444617003784
"8254",15,0,1,64,1,0,1,"hist",14,0.203682,0.00202093800003927,0.2112632,0.00188953162450339
"8255",15,0,1,64,1,0,1,"hist",15,0.2021006,0.00224032190544241,0.2098486,0.00170753455016182
"8256",15,0,1,64,1,0,1,"hist",16,0.200493,0.00165076612516498,0.2084242,0.00115340979708025
"8257",15,0,1,64,1,0,1,"hist",17,0.1988682,0.00150213466773268,0.2070964,0.00111068620231087
"8258",15,0,1,64,1,0,1,"hist",18,0.1971604,0.00131186410881672,0.205732,0.000886233377842933
"8259",15,0,1,64,1,0,1,"hist",19,0.1960318,0.00149844765006839,0.2047004,0.000972312007533986
"8260",15,0,1,64,1,0,1,"hist",20,0.1947912,0.00184389819675619,0.2037452,0.00112224478613363
"8261",15,0,1,64,1,0,1,"hist",21,0.193491,0.0019608390041002,0.2027642,0.00115302166501903
"8262",15,0,1,64,1,0,1,"hist",22,0.1925642,0.00214420665048851,0.202028,0.00136721629598116
"8263",15,0,1,64,1,0,1,"hist",23,0.1912352,0.00209809927315147,0.2009086,0.00154989800954911
"8264",15,0,1,64,1,0,1,"hist",24,0.1901544,0.00198886033697527,0.2000876,0.00133428012051263
"8265",15,0,1,64,1,0,1,"hist",25,0.188931,0.00191361124578729,0.1990424,0.00135841166072571
"8266",15,0,1,64,1,0,1,"hist",26,0.1880264,0.00176781295390614,0.1982868,0.00143418735177467
"8267",15,0,1,64,1,0,1,"hist",27,0.1869756,0.00179814822525797,0.197397,0.00150225763436131
"8268",15,0,1,64,1,0,1,"hist",28,0.1858704,0.00211046294447518,0.196429,0.00163606014559518
"8269",15,0,1,64,1,0,1,"hist",29,0.1850762,0.00213294495006499,0.1957248,0.00153996745419874
"8270",15,0,1,64,1,0,1,"hist",30,0.184176,0.0021158975400511,0.1951452,0.00167949997320681
"8271",15,0,1,64,1,0,1,"hist",31,0.1833164,0.00198039497070769,0.1944602,0.00163872235598269
"8272",15,0,1,64,1,0,1,"hist",32,0.1825798,0.00201315885115932,0.1938044,0.00169713589320383
"8273",15,0,1,64,1,0,1,"hist",33,0.1816376,0.0020147703194164,0.1931044,0.00182221377450516
"8274",15,0,1,64,1,0,1,"hist",34,0.1808694,0.00208114041813536,0.192497,0.00161705374060452
"8275",15,0,1,64,1,0,1,"hist",35,0.1802622,0.00207061598564069,0.1920454,0.00149478675402229
"8276",15,0,1,64,1,0,1,"hist",36,0.17957,0.00200491336471127,0.191635,0.00148085866982752
"8277",15,0,1,64,1,0,1,"hist",37,0.1788918,0.0019377689645577,0.1912472,0.00139046659794532
"8278",15,0,1,64,1,0,1,"hist",38,0.1781372,0.00170815109401868,0.1906918,0.00125626086463215
"8279",15,0,1,64,1,0,1,"hist",39,0.1774386,0.001698023980985,0.1901644,0.001242355118312
"8280",15,0,1,64,1,0,1,"hist",40,0.1768196,0.00161227511300065,0.1897122,0.00125810959776866
"8281",15,0,1,64,1,0,1,"hist",41,0.176037,0.00162240056706065,0.1890968,0.00132627981964266
"8282",15,0,1,64,1,0,1,"hist",42,0.1753968,0.00159907015480735,0.1886188,0.00137492347423478
"8283",15,0,1,64,1,0,1,"hist",43,0.1747424,0.00150446131223172,0.1880892,0.00142165036489387
"8284",15,0,1,64,1,0,1,"hist",44,0.1740898,0.00168289588507474,0.1876144,0.00154820923650885
"8285",15,0,1,64,1,0,1,"hist",45,0.1732544,0.00169999512940436,0.186943,0.00167176828537901
"8286",15,0,1,64,1,0,1,"hist",46,0.1725982,0.00161597492554701,0.1864474,0.00165143072515613
"8287",15,0,1,64,1,0,1,"hist",47,0.1718062,0.00139466345761351,0.185823,0.00152800706804748
"8288",15,0,1,64,1,0,1,"hist",48,0.1711568,0.00152960470710753,0.1853572,0.00152489099938372
"8289",15,0,1,64,1,0,1,"hist",49,0.1705216,0.00152163262320554,0.1848386,0.00150162453362929
"8290",15,0,1,64,1,0,1,"hist",50,0.1697868,0.00154710754636022,0.1843154,0.00161567887898502
"8291",15,0,1,64,1,0,1,"hist",51,0.1693364,0.00156401427103553,0.1839884,0.0015646222035999
"8292",15,0,1,64,1,0,1,"hist",52,0.168703,0.00145690809593521,0.1835896,0.00135240476189616
"8293",15,0,1,64,1,0,1,"hist",53,0.16804,0.00159923369149188,0.183167,0.00129432963344112
"8294",15,0,1,64,1,0,1,"hist",54,0.1674702,0.00169696215632568,0.1827734,0.00117407199097891
"8295",15,0,1,64,1,0,1,"hist",55,0.1669124,0.00176283301534889,0.1823908,0.000976935494289719
"8296",15,0,1,64,1,0,1,"hist",56,0.1666336,0.0018396935179542,0.182201,0.00103531541087939
"8297",15,0,1,64,1,0,1,"hist",57,0.1663288,0.00187169339369453,0.1819882,0.00104786056324336
"8298",15,0,1,64,1,0,1,"hist",58,0.1658358,0.00189497402620724,0.1815806,0.000923399068653356
"8299",15,0,1,64,1,0,1,"hist",59,0.1653078,0.00189658138765481,0.1812454,0.000892105061077291
"8300",15,0,1,64,1,0,1,"hist",60,0.1647512,0.00186749911914413,0.180874,0.000921869838964322
"8301",15,0,1,64,1,0,1,"hist",61,0.1642678,0.00193793822399061,0.1805346,0.000918544631469628
"8302",15,0,1,64,1,0,1,"hist",62,0.1638502,0.00196313549201162,0.1802484,0.000890145291510943
"8303",15,0,1,64,1,0,1,"hist",63,0.1633512,0.0019862901500029,0.1799814,0.000798134224303472
"8304",15,0,1,64,1,0,1,"hist",64,0.1629352,0.00192610045428482,0.1796978,0.000742852717572368
"8305",15,0,1,64,1,0,1,"hist",65,0.1624154,0.00209761622800789,0.179363,0.00075790606278163
"8306",15,0,1,64,1,0,1,"hist",66,0.1621038,0.00219189291709241,0.1791252,0.000698737547292848
"8307",15,0,1,64,1,0,1,"hist",67,0.1614348,0.00214215698771241,0.1786344,0.00080082422541082
"8308",15,0,1,64,1,0,1,"hist",68,0.160872,0.00224395499063711,0.1782596,0.000959095532263575
"8309",15,0,1,64,1,0,1,"hist",69,0.1603024,0.00232840740421537,0.1779016,0.000995265311362758
"8310",15,0,1,64,1,0,1,"hist",70,0.1599404,0.00231599279791606,0.1776776,0.00103314754028779
"8311",15,0,1,64,1,0,1,"hist",71,0.1595806,0.00218185742889013,0.1775038,0.00106962374693472
"8312",15,0,1,64,1,0,1,"hist",72,0.1593056,0.00215376726690763,0.177336,0.00107152732116291
"8313",15,0,1,64,1,0,1,"hist",73,0.1586844,0.00201021258577278,0.176842,0.00102094152624099
"8314",15,0,1,64,1,0,1,"hist",74,0.158329,0.00185146568966419,0.1765358,0.00104714686649111
"8315",15,0,1,64,1,0,1,"hist",75,0.1579558,0.00177127946976109,0.1762836,0.00110533137112601
"8316",15,0,1,64,1,0,1,"hist",76,0.1574246,0.00164587333656109,0.1759004,0.000914374234109169
"8317",15,0,1,64,1,0,1,"hist",77,0.1568658,0.00154213999364496,0.1755176,0.000969807527297967
"8318",15,0,1,64,1,0,1,"hist",78,0.1565936,0.00162797304645921,0.1752616,0.000996242058942781
"8319",15,0,1,64,1,0,1,"hist",79,0.1562766,0.00170897695712887,0.175081,0.000979838149902423
"8320",15,0,1,64,1,0,1,"hist",80,0.1559376,0.00180836407838568,0.1748352,0.00103042736765003
"8321",16,0,1,64,1,0,1,"hist",1,0.2629802,0.000450125493604862,0.2653792,0.000642981306117281
"8322",16,0,1,64,1,0,1,"hist",2,0.2384086,0.00057980155225714,0.241914,0.0008980904186118
"8323",16,0,1,64,1,0,1,"hist",3,0.2313674,0.00109721239511638,0.235457,0.00152948265763277
"8324",16,0,1,64,1,0,1,"hist",4,0.2268612,0.00148886499051964,0.231408,0.000933424876462617
"8325",16,0,1,64,1,0,1,"hist",5,0.2232166,0.000907821039631837,0.2281182,0.00152035764213701
"8326",16,0,1,64,1,0,1,"hist",6,0.2200392,0.000818321061689738,0.225355,0.00169328083908115
"8327",16,0,1,64,1,0,1,"hist",7,0.2168138,0.00128210286638736,0.2223424,0.00188043969326533
"8328",16,0,1,64,1,0,1,"hist",8,0.2144206,0.00105086566220996,0.2202342,0.00180511510990413
"8329",16,0,1,64,1,0,1,"hist",9,0.2127334,0.00130089163268903,0.2188484,0.00180191438198332
"8330",16,0,1,64,1,0,1,"hist",10,0.2108974,0.00128163685964556,0.2173336,0.00151839120124194
"8331",16,0,1,64,1,0,1,"hist",11,0.2091952,0.00121843463509648,0.215829,0.00130668481280061
"8332",16,0,1,64,1,0,1,"hist",12,0.2070834,0.000872699169244898,0.2140776,0.00106436753050604
"8333",16,0,1,64,1,0,1,"hist",13,0.2056752,0.00125419909105481,0.2127612,0.00121165496738958
"8334",16,0,1,64,1,0,1,"hist",14,0.2039588,0.00114991119657036,0.2113498,0.00124486198431781
"8335",16,0,1,64,1,0,1,"hist",15,0.2022352,0.00107327524894694,0.2099018,0.00128084634519386
"8336",16,0,1,64,1,0,1,"hist",16,0.2006908,0.00127851560803763,0.2085574,0.00148403889436786
"8337",16,0,1,64,1,0,1,"hist",17,0.198979,0.000822283649354697,0.207148,0.00113466030158806
"8338",16,0,1,64,1,0,1,"hist",18,0.19728,0.00111253368487907,0.2059186,0.00151236775950762
"8339",16,0,1,64,1,0,1,"hist",19,0.196021,0.00126933636203956,0.2049944,0.00164969483238624
"8340",16,0,1,64,1,0,1,"hist",20,0.1951258,0.00131349615911009,0.2042602,0.00178608067007024
"8341",16,0,1,64,1,0,1,"hist",21,0.193866,0.00169963666705378,0.2031738,0.00213026227493253
"8342",16,0,1,64,1,0,1,"hist",22,0.192686,0.00198315102803545,0.2022238,0.00239513109453278
"8343",16,0,1,64,1,0,1,"hist",23,0.1912804,0.00174159703720503,0.2010824,0.00236440340043813
"8344",16,0,1,64,1,0,1,"hist",24,0.189829,0.0019949130306852,0.1999506,0.00254526954171761
"8345",16,0,1,64,1,0,1,"hist",25,0.188979,0.0020842445154049,0.1993116,0.00260016650236065
"8346",16,0,1,64,1,0,1,"hist",26,0.1876894,0.001774393935967,0.198355,0.00231893285801831
"8347",16,0,1,64,1,0,1,"hist",27,0.186544,0.00150546803353753,0.1973702,0.00214843248904899
"8348",16,0,1,64,1,0,1,"hist",28,0.1856496,0.00175263214623062,0.1967594,0.00224889542664837
"8349",16,0,1,64,1,0,1,"hist",29,0.1845498,0.00196665496719797,0.1958342,0.00233754310334421
"8350",16,0,1,64,1,0,1,"hist",30,0.1835448,0.0019408453209883,0.195047,0.00232558603367109
"8351",16,0,1,64,1,0,1,"hist",31,0.1827608,0.00194187161264567,0.1943876,0.00228932414480916
"8352",16,0,1,64,1,0,1,"hist",32,0.1819226,0.00199702444652008,0.1938064,0.00229740563244773
"8353",16,0,1,64,1,0,1,"hist",33,0.1808872,0.00212065078690551,0.1930712,0.00247000982994063
"8354",16,0,1,64,1,0,1,"hist",34,0.1800556,0.00203469708802041,0.1924406,0.00245216333876918
"8355",16,0,1,64,1,0,1,"hist",35,0.1791646,0.00210252311283145,0.1917338,0.00254245435750483
"8356",16,0,1,64,1,0,1,"hist",36,0.1782014,0.00190919601926979,0.1910524,0.00253835203232225
"8357",16,0,1,64,1,0,1,"hist",37,0.1773376,0.00179055283083238,0.1903892,0.00252615940906353
"8358",16,0,1,64,1,0,1,"hist",38,0.1765952,0.00180392853516891,0.1898188,0.0024002186067111
"8359",16,0,1,64,1,0,1,"hist",39,0.1757732,0.00173413337433984,0.189375,0.00225000151111014
"8360",16,0,1,64,1,0,1,"hist",40,0.1751432,0.00182513017618034,0.18887,0.00231683128431898
"8361",16,0,1,64,1,0,1,"hist",41,0.1745562,0.00185107702703007,0.188477,0.00235222464913487
"8362",16,0,1,64,1,0,1,"hist",42,0.173649,0.00158294800925305,0.1877902,0.00215045961598945
"8363",16,0,1,64,1,0,1,"hist",43,0.172905,0.00143164422954927,0.1871852,0.00206896635062052
"8364",16,0,1,64,1,0,1,"hist",44,0.1721238,0.00158192457468748,0.1867286,0.00206300476005384
"8365",16,0,1,64,1,0,1,"hist",45,0.1712536,0.00139789421631208,0.1860938,0.00196058668770308
"8366",16,0,1,64,1,0,1,"hist",46,0.170494,0.00125478874715899,0.1853812,0.00182677961451329
"8367",16,0,1,64,1,0,1,"hist",47,0.1697782,0.00102535211513134,0.184883,0.00183243652004543
"8368",16,0,1,64,1,0,1,"hist",48,0.169273,0.000884029185035804,0.184523,0.00174708145202075
"8369",16,0,1,64,1,0,1,"hist",49,0.168669,0.000922899127746231,0.1841452,0.00177969417597481
"8370",16,0,1,64,1,0,1,"hist",50,0.1681874,0.00103557222828902,0.1837436,0.00191373473605936
"8371",16,0,1,64,1,0,1,"hist",51,0.1676906,0.00089377840654124,0.1833922,0.00177925539482014
"8372",16,0,1,64,1,0,1,"hist",52,0.167051,0.000697490931839698,0.1828024,0.00153398013024723
"8373",16,0,1,64,1,0,1,"hist",53,0.1667118,0.000706932641769984,0.1825532,0.00152919931990684
"8374",16,0,1,64,1,0,1,"hist",54,0.166078,0.000632472924324519,0.1820348,0.00147522790103675
"8375",16,0,1,64,1,0,1,"hist",55,0.1655152,0.000636214240644889,0.1816318,0.00144772309506795
"8376",16,0,1,64,1,0,1,"hist",56,0.164957,0.000827459968821679,0.1812488,0.0014980732158328
"8377",16,0,1,64,1,0,1,"hist",57,0.1643668,0.00102891212452658,0.1808646,0.00159466743868263
"8378",16,0,1,64,1,0,1,"hist",58,0.1638538,0.000973840726198469,0.1805114,0.00149886258209407
"8379",16,0,1,64,1,0,1,"hist",59,0.1633778,0.000969222038545268,0.180178,0.00143481287978484
"8380",16,0,1,64,1,0,1,"hist",60,0.1627484,0.00103463435086713,0.1797808,0.00135129676977475
"8381",16,0,1,64,1,0,1,"hist",61,0.1622868,0.00110613315653986,0.1794346,0.00145091923965555
"8382",16,0,1,64,1,0,1,"hist",62,0.1619724,0.0011795606978887,0.1792346,0.00151576193381342
"8383",16,0,1,64,1,0,1,"hist",63,0.1616082,0.0011950784744102,0.1789594,0.00138067427005956
"8384",16,0,1,64,1,0,1,"hist",64,0.1610538,0.00112398298919441,0.178559,0.00127536065487428
"8385",16,0,1,64,1,0,1,"hist",65,0.1605382,0.00117652716075882,0.1782316,0.00136985205040561
"8386",16,0,1,64,1,0,1,"hist",66,0.1601024,0.00100118821407134,0.1779774,0.0012665268414046
"8387",16,0,1,64,1,0,1,"hist",67,0.1595346,0.000818592108440181,0.1775444,0.00138137360623744
"8388",16,0,1,64,1,0,1,"hist",68,0.1590346,0.000520896381248672,0.1772898,0.0012612564211944
"8389",16,0,1,64,1,0,1,"hist",69,0.1584796,0.000474425800308885,0.1769752,0.00126829750453065
"8390",16,0,1,64,1,0,1,"hist",70,0.158081,0.000425667006004206,0.1766458,0.00120101730212633
"8391",16,0,1,64,1,0,1,"hist",71,0.1577418,0.000417687155651056,0.1763718,0.00109143087733528
"8392",16,0,1,64,1,0,1,"hist",72,0.1571806,0.000501159296033731,0.1758414,0.00103343884192255
"8393",16,0,1,64,1,0,1,"hist",73,0.1567992,0.000540838756008885,0.1755978,0.000861881523182051
"8394",16,0,1,64,1,0,1,"hist",74,0.1563266,0.000496689681793133,0.175349,0.000872195161645188
"8395",16,0,1,64,1,0,1,"hist",75,0.1558878,0.000536897532123535,0.1751192,0.00080766067132076
"8396",16,0,1,64,1,0,1,"hist",76,0.1554994,0.000565533588745633,0.174933,0.000825563565085083
"8397",16,0,1,64,1,0,1,"hist",77,0.1550514,0.000640375389906148,0.1747452,0.000761719475924434
"8398",16,0,1,64,1,0,1,"hist",78,0.1545818,0.000631219898291786,0.1744798,0.000789924907824715
"8399",16,0,1,64,1,0,1,"hist",79,0.1541108,0.000649270174890792,0.1742594,0.000781114741890255
"8400",16,0,1,64,1,0,1,"hist",80,0.1536834,0.000583940270918901,0.1739054,0.000644928709243514
"8401",2,0,1,128,1,0,1,"hist",1,0.319102,0.000145702436476344,0.3192578,0.000515966820650221
"8402",2,0,1,128,1,0,1,"hist",2,0.2989964,0.000262968134932395,0.2991996,0.000488163333302597
"8403",2,0,1,128,1,0,1,"hist",3,0.2922096,0.000188875196871226,0.2924114,0.000421455383162308
"8404",2,0,1,128,1,0,1,"hist",4,0.2851294,0.000203744545990785,0.285336,0.000412913065907555
"8405",2,0,1,128,1,0,1,"hist",5,0.2800194,0.0002850548017008,0.2802654,0.000556588753019144
"8406",2,0,1,128,1,0,1,"hist",6,0.2788262,0.000279597854053848,0.2790666,0.000566943595078705
"8407",2,0,1,128,1,0,1,"hist",7,0.274603,0.000361786677485137,0.2749156,0.000620165332802677
"8408",2,0,1,128,1,0,1,"hist",8,0.2717668,0.000261070411915242,0.2721116,0.000539637507956643
"8409",2,0,1,128,1,0,1,"hist",9,0.2687012,0.000629276219158174,0.269044,0.000821898533881586
"8410",2,0,1,128,1,0,1,"hist",10,0.267151,0.000829327438334984,0.2675762,0.000894533710939651
"8411",2,0,1,128,1,0,1,"hist",11,0.2654422,0.000883575554202363,0.2659258,0.000253067105734068
"8412",2,0,1,128,1,0,1,"hist",12,0.2643336,0.000949636267209323,0.2648174,0.000365727002030801
"8413",2,0,1,128,1,0,1,"hist",13,0.2628948,0.000855679940167323,0.2634634,0.00057857950187897
"8414",2,0,1,128,1,0,1,"hist",14,0.2617198,0.000800152335492746,0.262201,6.73112174831921e-05
"8415",2,0,1,128,1,0,1,"hist",15,0.2608428,0.000625628132363805,0.2614088,0.000260057993532209
"8416",2,0,1,128,1,0,1,"hist",16,0.2597912,0.000709775851944031,0.260406,0.000433771829406063
"8417",2,0,1,128,1,0,1,"hist",17,0.2589068,0.00074422050496328,0.2595544,0.00059360512126392
"8418",2,0,1,128,1,0,1,"hist",18,0.2577498,0.000616628705145386,0.2583982,0.000729416314588191
"8419",2,0,1,128,1,0,1,"hist",19,0.2567266,0.000801926829568304,0.2573144,0.000736289236647239
"8420",2,0,1,128,1,0,1,"hist",20,0.25594,0.000673334092410844,0.2565096,0.000595774319684943
"8421",2,0,1,128,1,0,1,"hist",21,0.2550762,0.000667318934236742,0.2556308,0.000604330505609119
"8422",2,0,1,128,1,0,1,"hist",22,0.2545058,0.000727045363094749,0.2551184,0.000749031801731299
"8423",2,0,1,128,1,0,1,"hist",23,0.2536666,0.000666117587210722,0.2542664,0.00053244552773829
"8424",2,0,1,128,1,0,1,"hist",24,0.2532308,0.000896088477780078,0.2538976,0.000744965663634632
"8425",2,0,1,128,1,0,1,"hist",25,0.2526532,0.000982709194005287,0.253303,0.000808982818116683
"8426",2,0,1,128,1,0,1,"hist",26,0.25205,0.00085088565624245,0.252746,0.000784631888219745
"8427",2,0,1,128,1,0,1,"hist",27,0.251514,0.000783948212572279,0.2521636,0.000957473049232638
"8428",2,0,1,128,1,0,1,"hist",28,0.2509362,0.000465286750300333,0.2516444,0.000782545743067114
"8429",2,0,1,128,1,0,1,"hist",29,0.2504202,0.00041726653353715,0.2511308,0.000750303245367808
"8430",2,0,1,128,1,0,1,"hist",30,0.2500994,0.000469665668303376,0.2508076,0.000729102352207033
"8431",2,0,1,128,1,0,1,"hist",31,0.2497538,0.000332315151623086,0.2504342,0.000762043410837122
"8432",2,0,1,128,1,0,1,"hist",32,0.2493444,0.000376998992045783,0.2500462,0.000792868059640124
"8433",2,0,1,128,1,0,1,"hist",33,0.248889,0.000443225450538462,0.2495858,0.00076677960327693
"8434",2,0,1,128,1,0,1,"hist",34,0.2482882,0.000507964723175939,0.2490926,0.000680022529040406
"8435",2,0,1,128,1,0,1,"hist",35,0.2478614,0.000549950034086376,0.2487348,0.000544824889300969
"8436",2,0,1,128,1,0,1,"hist",36,0.2475194,0.00040312906121659,0.2483894,0.000567616631183849
"8437",2,0,1,128,1,0,1,"hist",37,0.2472052,0.000563897650288534,0.2480804,0.000567107256170659
"8438",2,0,1,128,1,0,1,"hist",38,0.246922,0.000633895259491076,0.2478092,0.000747418329986638
"8439",2,0,1,128,1,0,1,"hist",39,0.2466044,0.000690205360740039,0.2475322,0.000855455995360548
"8440",2,0,1,128,1,0,1,"hist",40,0.2463708,0.000663236729985332,0.2473072,0.00080132150850544
"8441",2,0,1,128,1,0,1,"hist",41,0.2460234,0.000627410105112308,0.246978,0.00089266858351565
"8442",2,0,1,128,1,0,1,"hist",42,0.2457178,0.000644827852991612,0.2466838,0.00091181125239585
"8443",2,0,1,128,1,0,1,"hist",43,0.2454632,0.000663366384435641,0.246451,0.00093611687304281
"8444",2,0,1,128,1,0,1,"hist",44,0.2453112,0.000694799942427238,0.24632,0.000860002558140851
"8445",2,0,1,128,1,0,1,"hist",45,0.2449206,0.000694349076474526,0.2458946,0.000842740909179291
"8446",2,0,1,128,1,0,1,"hist",46,0.2447538,0.000608303674164309,0.2457762,0.000941460439954811
"8447",2,0,1,128,1,0,1,"hist",47,0.2444356,0.000694492793337181,0.2455662,0.0010080272615401
"8448",2,0,1,128,1,0,1,"hist",48,0.2441746,0.000667557218524808,0.245281,0.000971765609598024
"8449",2,0,1,128,1,0,1,"hist",49,0.2439032,0.00057178541428455,0.2449548,0.000879195859861746
"8450",2,0,1,128,1,0,1,"hist",50,0.243666,0.000468628637623582,0.244755,0.000827435314696592
"8451",2,0,1,128,1,0,1,"hist",51,0.2434078,0.00043704434557329,0.2445136,0.000871352190563345
"8452",2,0,1,128,1,0,1,"hist",52,0.2431478,0.000505702442153682,0.2442428,0.000955267166813136
"8453",2,0,1,128,1,0,1,"hist",53,0.2428956,0.000397392803158085,0.2440228,0.000978432501500457
"8454",2,0,1,128,1,0,1,"hist",54,0.2427708,0.000346923276816557,0.2439046,0.000958493943643237
"8455",2,0,1,128,1,0,1,"hist",55,0.2425862,0.000357066604427036,0.243728,0.000989558487408203
"8456",2,0,1,128,1,0,1,"hist",56,0.242348,0.000439924993606291,0.2435424,0.000976519861552536
"8457",2,0,1,128,1,0,1,"hist",57,0.2421504,0.000448206916493589,0.2433538,0.000987111624891755
"8458",2,0,1,128,1,0,1,"hist",58,0.2419482,0.000598881090031332,0.2431538,0.00109230131374126
"8459",2,0,1,128,1,0,1,"hist",59,0.2417548,0.000609943735112802,0.242979,0.00106531253630241
"8460",2,0,1,128,1,0,1,"hist",60,0.2415262,0.000581090836282596,0.242731,0.00107092782202889
"8461",2,0,1,128,1,0,1,"hist",61,0.241355,0.000642829993079314,0.2425442,0.0011586083721448
"8462",2,0,1,128,1,0,1,"hist",62,0.2411754,0.000722267706605515,0.2423772,0.00120876555212132
"8463",2,0,1,128,1,0,1,"hist",63,0.2409634,0.00073727867187454,0.2421692,0.00121584100934242
"8464",2,0,1,128,1,0,1,"hist",64,0.2407968,0.000825174260381254,0.2420168,0.00127841001247421
"8465",2,0,1,128,1,0,1,"hist",65,0.2405634,0.000857643189206372,0.241819,0.00130496237493543
"8466",2,0,1,128,1,0,1,"hist",66,0.2404362,0.00087293216230802,0.2416714,0.00134905990971329
"8467",2,0,1,128,1,0,1,"hist",67,0.240229,0.000865313815906538,0.2414442,0.00129310222333587
"8468",2,0,1,128,1,0,1,"hist",68,0.240063,0.00088466490831595,0.2413096,0.00128810707629238
"8469",2,0,1,128,1,0,1,"hist",69,0.2398884,0.000873071039492234,0.2411672,0.00125690117352232
"8470",2,0,1,128,1,0,1,"hist",70,0.2398172,0.000903023897807834,0.241076,0.00127838929907516
"8471",2,0,1,128,1,0,1,"hist",71,0.2396578,0.000889031922938848,0.2409028,0.00127418466479737
"8472",2,0,1,128,1,0,1,"hist",72,0.239443,0.000799391518596103,0.2406788,0.0012084999627639
"8473",2,0,1,128,1,0,1,"hist",73,0.2392946,0.000859184403956132,0.2405484,0.00126143990741108
"8474",2,0,1,128,1,0,1,"hist",74,0.2391822,0.00088066847337414,0.2404538,0.00128633298954928
"8475",2,0,1,128,1,0,1,"hist",75,0.2390272,0.000867254610830607,0.2403212,0.00126473323669689
"8476",2,0,1,128,1,0,1,"hist",76,0.2388956,0.000854408473742466,0.2401302,0.00123641342600456
"8477",2,0,1,128,1,0,1,"hist",77,0.2387754,0.000820646233159292,0.2400528,0.00115120396107488
"8478",2,0,1,128,1,0,1,"hist",78,0.2385676,0.000744829000516557,0.239897,0.00105762696637359
